"interval_start","avg_sleep","avg_steps","avg_intensity","avg_calories","hour_military","day_of_week"
2016-03-12,0.98936170212766,0.498316498316498,0.0404040404040404,1.18910798360202,"00","Saturday"
2016-03-12 00:10:00,0.86,0.703030303030303,0.0545454545454545,1.22978200406739,"00","Saturday"
2016-03-12 00:20:00,1,0.818181818181818,0.0515151515151515,1.23500439940077,"00","Saturday"
2016-03-12 00:30:00,0.961538461538462,0.46969696969697,0.0545454545454545,1.21919512441664,"00","Saturday"
2016-03-12 00:40:00,0.981818181818182,0.403030303030303,0.0424242424242424,1.19217546130672,"00","Saturday"
2016-03-12 00:50:00,0.963636363636364,0.854545454545454,0.0545454545454545,1.21479424816189,"00","Saturday"
2016-03-12 01:00:00,0.963636363636364,0.854545454545454,0.0636363636363636,1.22665815606262,"01","Saturday"
2016-03-12 01:10:00,0.981818181818182,0.321212121212121,0.0303030303030303,1.18366006576654,"01","Saturday"
2016-03-12 01:20:00,1,0,0,1.11305000529145,"01","Saturday"
2016-03-12 01:30:00,0.963636363636364,0.13030303030303,0.00606060606060606,1.12899564233693,"01","Saturday"
2016-03-12 01:40:00,0.954545454545455,0.33030303030303,0.0151515151515152,1.15660618760369,"01","Saturday"
2016-03-12 01:50:00,0.927272727272727,0.563636363636364,0.0272727272727273,1.17962276104725,"01","Saturday"
2016-03-12 02:00:00,0.945454545454545,0.0424242424242424,0.0121212121212121,1.1309124603416,"02","Saturday"
2016-03-12 02:10:00,0.981818181818182,0.16969696969697,0.00606060606060606,1.13128318967241,"02","Saturday"
2016-03-12 02:20:00,0.981818181818182,0.221212121212121,0.0181818181818182,1.15135230945818,"02","Saturday"
2016-03-12 02:30:00,0.963636363636364,0.36969696969697,0.0212121212121212,1.17273470416214,"02","Saturday"
2016-03-12 02:40:00,0.965811965811966,0.321212121212121,0.0151515151515152,1.17879273060596,"02","Saturday"
2016-03-12 02:50:00,0.89344262295082,0.115151515151515,0.0151515151515152,1.17736822005474,"02","Saturday"
2016-03-12 03:00:00,0.892307692307692,0.0575757575757576,0.00606060606060606,1.13145870150942,"03","Saturday"
2016-03-12 03:10:00,0.969230769230769,0.0484848484848485,0.00606060606060606,1.13681285525813,"03","Saturday"
2016-03-12 03:20:00,0.930769230769231,0.190909090909091,0.0212121212121212,1.15595258185358,"03","Saturday"
2016-03-12 03:30:00,0.953846153846154,0.0424242424242424,0.00303030303030303,1.12092688553261,"03","Saturday"
2016-03-12 03:40:00,0.984615384615385,0.1,0.0151515151515152,1.14464621869001,"03","Saturday"
2016-03-12 03:50:00,0.992307692307692,0,0,1.11353991392887,"03","Saturday"
2016-03-12 04:00:00,1,0.0393939393939394,0.00606060606060606,1.12622173374349,"04","Saturday"
2016-03-12 04:10:00,0.953846153846154,0.0848484848484849,0.0121212121212121,1.14323164369121,"04","Saturday"
2016-03-12 04:20:00,0.992307692307692,0,0,1.11562291600487,"04","Saturday"
2016-03-12 04:30:00,0.915384615384615,0.233333333333333,0.0151515151515152,1.15475976394884,"04","Saturday"
2016-03-12 04:40:00,0.991666666666667,0.109090909090909,0.00909090909090909,1.13336149056753,"04","Saturday"
2016-03-12 04:50:00,0.983333333333333,0.096969696969697,0.00606060606060606,1.12745233990929,"04","Saturday"
2016-03-12 05:00:00,0.958333333333333,0.0787878787878788,0.00303030303030303,1.11999164133361,"05","Saturday"
2016-03-12 05:10:00,0.95,0.172727272727273,0.0181818181818182,1.15449409520987,"05","Saturday"
2016-03-12 05:20:00,0.9375,2.38484848484848,0.0606060606060606,1.23972678943114,"05","Saturday"
2016-03-12 05:30:00,0.9,0.945454545454545,0.0363636363636364,1.18955627535329,"05","Saturday"
2016-03-12 05:40:00,0.935714285714286,0.0484848484848485,0.00303030303030303,1.12150945880196,"05","Saturday"
2016-03-12 05:50:00,0.946969696969697,0.0757575757575758,0.00909090909090909,1.13025827805201,"05","Saturday"
2016-03-12 06:00:00,0.984615384615385,1.04242424242424,0.0363636363636364,1.23139675891761,"06","Saturday"
2016-03-12 06:10:00,0.941666666666667,2.52121212121212,0.0818181818181818,1.3385183948459,"06","Saturday"
2016-03-12 06:20:00,0.933333333333333,2.72424242424242,0.1,1.45222124945034,"06","Saturday"
2016-03-12 06:30:00,0.876106194690266,3.80606060606061,0.121212121212121,1.41703042658893,"06","Saturday"
2016-03-12 06:40:00,0.94,2.47575757575758,0.106060606060606,1.39278384663842,"06","Saturday"
2016-03-12 06:50:00,0.959183673469388,0.672727272727273,0.0515151515151515,1.23390873020346,"06","Saturday"
2016-03-12 07:00:00,0.966666666666667,0.0545454545454545,0.0121212121212121,1.1409529729323,"07","Saturday"
2016-03-12 07:10:00,0.988505747126437,0.863636363636364,0.0818181818181818,1.26653079498898,"07","Saturday"
2016-03-12 07:20:00,1,5.47575757575758,0.163636363636364,1.51084997888767,"07","Saturday"
2016-03-12 07:30:00,0.9875,4.24848484848485,0.148484848484848,1.44217560869275,"07","Saturday"
2016-03-12 07:40:00,1,8.05757575757576,0.196969696969697,1.64570561286175,"07","Saturday"
2016-03-12 07:50:00,0.987179487179487,8.25454545454545,0.227272727272727,1.65505757819523,"07","Saturday"
2016-03-12 08:00:00,0.971428571428571,9.98181818181818,0.293939393939394,1.79713370222034,"08","Saturday"
2016-03-12 08:10:00,0.957142857142857,9.61818181818182,0.306060606060606,1.81637130415801,"08","Saturday"
2016-03-12 08:20:00,1,9.98181818181818,0.315151515151515,1.92266439903866,"08","Saturday"
2016-03-12 08:30:00,0.8,7.2,0.260606060606061,1.8408412425807,"08","Saturday"
2016-03-12 08:40:00,1,6.57878787878788,0.260606060606061,1.83350384885614,"08","Saturday"
2016-03-12 08:50:00,0.92,5.38787878787879,0.23030303030303,1.6750567595164,"08","Saturday"
2016-03-12 09:00:00,0.92,4.30606060606061,0.172727272727273,1.54540400216074,"09","Saturday"
2016-03-12 09:10:00,0.951219512195122,5.68787878787879,0.212121212121212,1.60318891550555,"09","Saturday"
2016-03-12 09:20:00,1,6.24545454545455,0.260606060606061,1.75421415567398,"09","Saturday"
2016-03-12 09:30:00,0.8,7.40606060606061,0.315151515151515,1.9874861240387,"09","Saturday"
2016-03-12 09:40:00,0.95,6.30909090909091,0.306060606060606,2.20140545566877,"09","Saturday"
2016-03-12 09:50:00,0.975,5.97575757575758,0.251515151515152,2.09262199311545,"09","Saturday"
2016-03-12 10:00:00,0.95,8.4,0.272727272727273,2.16720910036203,"10","Saturday"
2016-03-12 10:10:00,0.935483870967742,6.05454545454545,0.233333333333333,1.74078657356175,"10","Saturday"
2016-03-12 10:20:00,0.782608695652174,7.27575757575758,0.254545454545455,1.77137854532762,"10","Saturday"
2016-03-12 10:30:00,1,6.23636363636364,0.312121212121212,1.83939193324609,"10","Saturday"
2016-03-12 10:40:00,1,5.62424242424242,0.263636363636364,1.7409988202832,"10","Saturday"
2016-03-12 10:50:00,1,7.13333333333333,0.290909090909091,1.80984127250585,"10","Saturday"
2016-03-12 11:00:00,1,10.730303030303,0.406060606060606,2.10769528024124,"11","Saturday"
2016-03-12 11:10:00,1,8.61515151515152,0.281818181818182,1.87563843221375,"11","Saturday"
2016-03-12 11:20:00,1,9.96363636363636,0.372727272727273,2.04254454446561,"11","Saturday"
2016-03-12 11:30:00,1,11.1484848484848,0.475757575757576,2.30182554812142,"11","Saturday"
2016-03-12 11:40:00,1,7.52424242424242,0.36969696969697,1.99080169796944,"11","Saturday"
2016-03-12 11:50:00,1,7.20606060606061,0.26969696969697,1.78689190998222,"11","Saturday"
2016-03-12 12:00:00,1,11.2030303030303,0.384848484848485,2.127237817916,"12","Saturday"
2016-03-12 12:10:00,1,7.38787878787879,0.278787878787879,1.83425306316578,"12","Saturday"
2016-03-12 12:20:00,1,7.18181818181818,0.260606060606061,1.84123469175714,"12","Saturday"
2016-03-12 12:30:00,1,9.74545454545455,0.327272727272727,1.94262511820504,"12","Saturday"
2016-03-12 12:40:00,1,8.67878787878788,0.339393939393939,1.90689300136133,"12","Saturday"
2016-03-12 12:50:00,1,7.45151515151515,0.290909090909091,1.73355261033232,"12","Saturday"
2016-03-12 13:00:00,1,8.64848484848485,0.3,1.85077136267315,"13","Saturday"
2016-03-12 13:10:00,1,6.12727272727273,0.242424242424242,1.75576918540579,"13","Saturday"
2016-03-12 13:20:00,0.9,4.35151515151515,0.2,1.60567349032922,"13","Saturday"
2016-03-12 13:30:00,1,5.05454545454545,0.260606060606061,1.81383607044364,"13","Saturday"
2016-03-12 13:40:00,1,7.76363636363636,0.296969696969697,1.93638072718274,"13","Saturday"
2016-03-12 15:00:00,1,10.5515151515152,0.351515151515152,2.10624684691429,"15","Saturday"
2016-03-12 15:10:00,0.789473684210526,7.68484848484848,0.315151515151515,1.80835130268877,"15","Saturday"
2016-03-12 15:20:00,0.95,10.5181818181818,0.357575757575758,1.97597751400687,"15","Saturday"
2016-03-12 15:30:00,0.95,11.7939393939394,0.409090909090909,2.12463715491873,"15","Saturday"
2016-03-12 15:40:00,0.8,7.75757575757576,0.303030303030303,1.85098079045614,"15","Saturday"
2016-03-12 15:50:00,0.6,9.09090909090909,0.287878787878788,1.91054752162009,"15","Saturday"
2016-03-12 16:00:00,0.9,8.82727272727273,0.296969696969697,1.8907669114344,"16","Saturday"
2016-03-12 16:10:00,0.65,13.0454545454545,0.336363636363636,2.07735375472994,"16","Saturday"
2016-03-12 16:20:00,0.9,9.55454545454545,0.339393939393939,1.95219739025289,"16","Saturday"
2016-03-12 16:30:00,0.791666666666667,9.61818181818182,0.315151515151515,2.06988036488042,"16","Saturday"
2016-03-12 16:40:00,1,7.36363636363636,0.281818181818182,1.85762861172358,"16","Saturday"
2016-03-12 16:50:00,1,6.4969696969697,0.233333333333333,1.73624839367289,"16","Saturday"
2016-03-12 17:00:00,0.666666666666667,8.05454545454545,0.263636363636364,1.86237398747242,"17","Saturday"
2016-03-12 17:10:00,0.8,8.44545454545455,0.251515151515152,1.77716705437863,"17","Saturday"
2016-03-12 17:20:00,1,5.62424242424242,0.224242424242424,1.65070205872709,"17","Saturday"
2016-03-12 17:30:00,1,10.8181818181818,0.36969696969697,2.08888657851653,"17","Saturday"
2016-03-12 17:40:00,1,8.65757575757576,0.306060606060606,1.93022278601473,"17","Saturday"
2016-03-12 17:50:00,1,8.7030303030303,0.318181818181818,2.02232557571296,"17","Saturday"
2016-03-12 18:00:00,1,8.83030303030303,0.26969696969697,1.87235830119162,"18","Saturday"
2016-03-12 19:40:00,0.75,7.11818181818182,0.278787878787879,1.72831873604746,"19","Saturday"
2016-03-12 19:50:00,1,8.28787878787879,0.309090909090909,1.86035581285303,"19","Saturday"
2016-03-12 20:00:00,1,6.38484848484848,0.245454545454545,1.69192100185337,"20","Saturday"
2016-03-12 20:10:00,1,3.91212121212121,0.181818181818182,1.55678190805695,"20","Saturday"
2016-03-12 20:20:00,0.846153846153846,4.66666666666667,0.172727272727273,1.53469527237343,"20","Saturday"
2016-03-12 20:30:00,1,3.88181818181818,0.172727272727273,1.5378122456146,"20","Saturday"
2016-03-12 20:40:00,1,4.87878787878788,0.166666666666667,1.54621918616873,"20","Saturday"
2016-03-12 20:50:00,0.9,4.58787878787879,0.172727272727273,1.56506851026506,"20","Saturday"
2016-03-12 21:00:00,0.444444444444444,5.51515151515152,0.209090909090909,1.62840311888492,"21","Saturday"
2016-03-12 21:10:00,0.8,4.8030303030303,0.212121212121212,1.63466897498478,"21","Saturday"
2016-03-12 21:20:00,1,3.47272727272727,0.163636363636364,1.52119685194709,"21","Saturday"
2016-03-12 21:30:00,1,5.02727272727273,0.224242424242424,1.61300457029632,"21","Saturday"
2016-03-12 21:40:00,1,2.96363636363636,0.13030303030303,1.42501318328308,"21","Saturday"
2016-03-12 21:50:00,0.933333333333333,3.81212121212121,0.139393939393939,1.47946621324077,"21","Saturday"
2016-03-12 22:00:00,0.866666666666667,4.71212121212121,0.178787878787879,1.60218912543673,"22","Saturday"
2016-03-12 22:10:00,0.90625,3.51818181818182,0.151515151515152,1.48190727631251,"22","Saturday"
2016-03-12 22:20:00,0.897435897435897,1.96363636363636,0.118181818181818,1.41380345713009,"22","Saturday"
2016-03-12 22:30:00,0.784313725490196,2.42424242424242,0.115151515151515,1.38659206682985,"22","Saturday"
2016-03-12 22:40:00,0.783333333333333,2.96969696969697,0.118181818181818,1.41171222004023,"22","Saturday"
2016-03-12 22:50:00,0.794117647058823,3.07272727272727,0.13030303030303,1.43418521971414,"22","Saturday"
2016-03-12 23:00:00,0.842857142857143,2.06969696969697,0.096969696969697,1.3374368223277,"23","Saturday"
